EXCITATION
Xe -> Xe*(9.917eV)
 9.917000e+0
SPECIES: e / Xe
PROCESS: E + Xe -> E + Xe*(9.917eV), Excitation
PARAM.:  E = 9.917 eV, complete set
UPDATED: 2010-11-15 06:26:57
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.917000e+0	0.000000e+0
 9.917100e+0	6.024080e-29
 9.952140e+0	2.116990e-26
 9.988520e+0	4.308380e-26
 1.002617e+1	5.095320e-23
 1.006515e+1	1.267570e-22
 1.010550e+1	2.052250e-22
 1.014727e+1	2.864510e-22
 1.019050e+1	3.705310e-22
 1.023526e+1	5.284410e-22
 1.028158e+1	7.116620e-22
 1.032954e+1	9.013210e-22
 1.037918e+1	1.097650e-21
 1.043056e+1	1.290020e-21
 1.048375e+1	1.481500e-21
 1.053881e+1	1.679720e-21
 1.059580e+1	1.884890e-21
 1.065480e+1	2.071250e-21
 1.071587e+1	2.262100e-21
 1.077909e+1	2.459650e-21
 1.084452e+1	2.664140e-21
 1.091226e+1	2.875820e-21
 1.098238e+1	3.094940e-21
 1.105496e+1	3.314890e-21
 1.113009e+1	3.540280e-21
 1.120787e+1	3.773600e-21
 1.128837e+1	4.015120e-21
 1.137171e+1	4.265130e-21
 1.145797e+1	4.523920e-21
 1.154727e+1	4.791800e-21
 1.163970e+1	5.069100e-21
 1.173538e+1	5.356150e-21
 1.183443e+1	5.653280e-21
 1.193695e+1	5.960850e-21
 1.204308e+1	6.234000e-21
 1.215294e+1	6.448230e-21
 1.226665e+1	6.669980e-21
 1.238437e+1	6.899520e-21
 1.250622e+1	7.137130e-21
 1.263235e+1	7.383090e-21
 1.276292e+1	7.637690e-21
 1.289807e+1	7.901240e-21
 1.303798e+1	8.148990e-21
 1.318280e+1	8.335810e-21
 1.333270e+1	8.529190e-21
 1.348788e+1	8.729370e-21
 1.364851e+1	8.936580e-21
 1.381479e+1	9.151080e-21
 1.398691e+1	9.373110e-21
 1.416507e+1	9.540220e-21
 1.434950e+1	9.708050e-21
 1.454041e+1	9.881780e-21
 1.473803e+1	1.006160e-20
 1.494260e+1	1.024780e-20
 1.515435e+1	1.037720e-20
 1.537354e+1	1.048680e-20
 1.560044e+1	1.060020e-20
 1.583531e+1	1.071770e-20
 1.607843e+1	1.082350e-20
 1.633010e+1	1.089900e-20
 1.659061e+1	1.097720e-20
 1.686028e+1	1.105810e-20
 1.713943e+1	1.114180e-20
 1.742838e+1	1.122850e-20
 1.772749e+1	1.131820e-20
 1.803711e+1	1.140560e-20
 1.835761e+1	1.145360e-20
 1.868937e+1	1.150340e-20
 1.903279e+1	1.155490e-20
 1.938829e+1	1.160820e-20
 1.975627e+1	1.166340e-20
 2.013718e+1	1.170000e-20
 2.053149e+1	1.170000e-20
 2.093964e+1	1.170000e-20
 2.136215e+1	1.170000e-20
 2.179950e+1	1.170000e-20
 2.225221e+1	1.168740e-20
 2.272084e+1	1.166400e-20
 2.320594e+1	1.163970e-20
 2.370808e+1	1.161460e-20
 2.422787e+1	1.158860e-20
 2.476593e+1	1.156170e-20
 2.532290e+1	1.153390e-20
 2.589944e+1	1.150500e-20
 2.649624e+1	1.145040e-20
 2.711401e+1	1.138860e-20
 2.775349e+1	1.132470e-20
 2.841545e+1	1.125850e-20
 2.910066e+1	1.118990e-20
 2.980996e+1	1.111900e-20
 3.054419e+1	1.105650e-20
 3.130421e+1	1.099570e-20
 3.209095e+1	1.093270e-20
 3.290533e+1	1.086760e-20
 3.374833e+1	1.080010e-20
 3.462096e+1	1.073030e-20
 3.552425e+1	1.064760e-20
 3.645929e+1	1.055410e-20
 3.742718e+1	1.045730e-20
 3.842909e+1	1.035710e-20
 3.946621e+1	1.025340e-20
 4.053978e+1	1.015140e-20
 4.165107e+1	1.005140e-20
 4.280142e+1	9.947870e-21
 4.399219e+1	9.840700e-21
 4.522481e+1	9.729770e-21
 4.650074e+1	9.614930e-21
 4.782151e+1	9.496060e-21
 4.918870e+1	9.373020e-21
 5.060394e+1	9.256520e-21
 5.206891e+1	9.151040e-21
 5.358536e+1	9.041850e-21
 5.515510e+1	8.928830e-21
 5.678001e+1	8.811840e-21
 5.846202e+1	8.690730e-21
 6.020314e+1	8.568220e-21
 6.200544e+1	8.463680e-21
 6.387109e+1	8.355480e-21
 6.580229e+1	8.243470e-21
 6.780137e+1	8.127520e-21
 6.987069e+1	8.007500e-21
 7.201273e+1	7.889300e-21
 7.423006e+1	7.767350e-21
 7.652530e+1	7.641110e-21
 7.890120e+1	7.510430e-21
 8.136060e+1	7.390130e-21
 8.390642e+1	7.278120e-21
 8.654171e+1	7.162160e-21
 8.926961e+1	7.042140e-21
 9.209338e+1	6.926260e-21
 9.501638e+1	6.809340e-21
 9.804209e+1	6.688320e-21
 1.011741e+2	6.571840e-21
 1.044163e+2	6.466470e-21
 1.077723e+2	6.357400e-21
 1.112463e+2	6.244500e-21
 1.148424e+2	6.127620e-21
 1.185648e+2	6.006640e-21
 1.224181e+2	5.897130e-21
 1.264068e+2	5.793420e-21
 1.305356e+2	5.686070e-21
 1.348095e+2	5.574950e-21
 1.392337e+2	5.459920e-21
 1.438133e+2	5.358010e-21
 1.485538e+2	5.256090e-21
 1.534610e+2	5.150590e-21
 1.585406e+2	5.041380e-21
 1.637987e+2	4.943520e-21
 1.692415e+2	4.848270e-21
 1.748757e+2	4.749680e-21
 1.807078e+2	4.649030e-21
 1.867449e+2	4.555450e-21
 1.929942e+2	4.458590e-21
 1.994631e+2	4.358320e-21
 2.061593e+2	4.274550e-21
 2.130908e+2	4.189640e-21
 2.202659e+2	4.101740e-21
 2.276932e+2	4.010760e-21
 2.353814e+2	3.916580e-21
 2.433399e+2	3.828270e-21
 2.515780e+2	3.750010e-21
 2.601056e+2	3.669000e-21
 2.689330e+2	3.585140e-21
 2.780705e+2	3.498330e-21
 2.875291e+2	3.423530e-21
 2.973202e+2	3.350100e-21
 3.074553e+2	3.274090e-21
 3.179465e+2	3.195400e-21
 3.288065e+2	3.122760e-21
 3.400481e+2	3.049690e-21
 3.516848e+2	2.974050e-21
 3.637304e+2	2.900420e-21
 3.761993e+2	2.834950e-21
 3.891064e+2	2.767190e-21
 4.024671e+2	2.699140e-21
 4.162973e+2	2.638290e-21
 4.306135e+2	2.575300e-21
 4.454328e+2	2.510100e-21
 4.607729e+2	2.449060e-21
 4.766521e+2	2.388720e-21
 4.930894e+2	2.326260e-21
 5.101042e+2	2.271710e-21
 5.277170e+2	2.222390e-21
 5.459488e+2	2.171340e-21
 5.648213e+2	2.118500e-21
 5.843569e+2	2.063800e-21
 6.045791e+2	2.009930e-21
 6.255120e+2	1.963870e-21
 6.471805e+2	1.916200e-21
 6.696105e+2	1.866860e-21
 6.928287e+2	1.815780e-21
 7.168628e+2	1.769650e-21
 7.417415e+2	1.724870e-21
 7.674946e+2	1.678510e-21
 7.941526e+2	1.630530e-21
 8.217475e+2	1.591730e-21
 8.503121e+2	1.554590e-21
 8.798806e+2	1.516160e-21
 9.104881e+2	1.477410e-21
 9.421713e+2	1.439390e-21
 9.749679e+2	1.400040e-21
-----------------------------
