
EXCITATION
Xe -> Xe*(11.7eV)
 1.170000e+1
SPECIES: e / Xe
PROCESS: E + Xe -> E + Xe*(11.7eV), Excitation
PARAM.:  E = 11.7 eV, complete set
UPDATED: 2010-11-15 08:50:26
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.170000e+1	0.000000e+0
 1.170100e+1	6.466660e-27
 1.173514e+1	2.272530e-24
 1.177152e+1	4.624910e-24
 1.180917e+1	7.059970e-24
 1.184815e+1	9.580590e-24
 1.188850e+1	1.218980e-23
 1.193027e+1	1.489070e-23
 1.197350e+1	1.768650e-23
 1.201826e+1	2.450450e-23
 1.206458e+1	3.745740e-23
 1.211254e+1	5.086540e-23
 1.216218e+1	6.474470e-23
 1.221356e+1	7.911170e-23
 1.226675e+1	9.398350e-23
 1.232181e+1	1.093780e-22
 1.237880e+1	1.253140e-22
 1.243780e+1	1.418090e-22
 1.249887e+1	1.588840e-22
 1.256209e+1	1.765600e-22
 1.262752e+1	1.948560e-22
 1.269526e+1	2.137950e-22
 1.276538e+1	2.334000e-22
 1.283796e+1	2.536940e-22
 1.291309e+1	2.747010e-22
 1.299087e+1	2.964470e-22
 1.307137e+1	3.330450e-22
 1.315471e+1	3.727960e-22
 1.324097e+1	4.139440e-22
 1.333027e+1	4.565380e-22
 1.342270e+1	5.006280e-22
 1.351838e+1	5.462690e-22
 1.361743e+1	5.935130e-22
 1.371995e+1	6.424170e-22
 1.382608e+1	6.930400e-22
 1.393594e+1	7.454420e-22
 1.404965e+1	8.040050e-22
 1.416737e+1	8.703960e-22
 1.428922e+1	9.391200e-22
 1.441535e+1	1.010260e-21
 1.454592e+1	1.083900e-21
 1.468107e+1	1.160120e-21
 1.482098e+1	1.239030e-21
 1.496579e+1	1.320710e-21
 1.511570e+1	1.409420e-21
 1.527088e+1	1.502530e-21
 1.543151e+1	1.598910e-21
 1.559779e+1	1.698670e-21
 1.576991e+1	1.801940e-21
 1.594807e+1	1.908840e-21
 1.613250e+1	2.015530e-21
 1.632341e+1	2.124350e-21
 1.652103e+1	2.236990e-21
 1.672560e+1	2.353590e-21
 1.693735e+1	2.474290e-21
 1.715654e+1	2.599230e-21
 1.738344e+1	2.728560e-21
 1.761831e+1	2.862440e-21
 1.786143e+1	3.001020e-21
 1.811310e+1	3.137680e-21
 1.837361e+1	3.270540e-21
 1.864328e+1	3.408070e-21
 1.892243e+1	3.550440e-21
 1.921138e+1	3.697800e-21
 1.951049e+1	3.850350e-21
 1.982011e+1	4.008260e-21
 2.014061e+1	4.159060e-21
 2.047237e+1	4.298400e-21
 2.081579e+1	4.442630e-21
 2.117129e+1	4.591940e-21
 2.153927e+1	4.746490e-21
 2.192018e+1	4.906480e-21
 2.231449e+1	5.050070e-21
 2.272264e+1	5.192930e-21
 2.314515e+1	5.340800e-21
 2.358250e+1	5.493870e-21
 2.403521e+1	5.650210e-21
 2.450384e+1	5.786110e-21
 2.498894e+1	5.926790e-21
 2.549108e+1	6.072410e-21
 2.601087e+1	6.222500e-21
 2.654893e+1	6.346250e-21
 2.710590e+1	6.474360e-21
 2.768244e+1	6.606960e-21
 2.827924e+1	6.731660e-21
 2.889701e+1	6.845950e-21
 2.953649e+1	6.964250e-21
 3.019845e+1	7.074610e-21
 3.088366e+1	7.159570e-21
 3.159296e+1	7.247530e-21
 3.232719e+1	7.338570e-21
 3.308721e+1	7.432810e-21
 3.387395e+1	7.530370e-21
 3.468833e+1	7.631350e-21
 3.553133e+1	7.706130e-21
 3.640396e+1	7.765470e-21
 3.730725e+1	7.826890e-21
 3.824229e+1	7.890480e-21
 3.921018e+1	7.956290e-21
 4.021209e+1	8.014030e-21
 4.124921e+1	8.033730e-21
 4.232278e+1	8.054130e-21
 4.343407e+1	8.075250e-21
 4.458442e+1	8.097100e-21
 4.577519e+1	8.119730e-21
 4.700781e+1	8.143150e-21
 4.828374e+1	8.167390e-21
 4.960451e+1	8.192490e-21
 5.097170e+1	8.187370e-21
 5.238694e+1	8.168970e-21
 5.385191e+1	8.149920e-21
 5.536836e+1	8.130210e-21
 5.693810e+1	8.109800e-21
 5.856301e+1	8.088680e-21
 6.024502e+1	8.064360e-21
 6.198614e+1	8.024320e-21
 6.378844e+1	7.982870e-21
 6.565409e+1	7.939960e-21
 6.758529e+1	7.895540e-21
 6.958437e+1	7.849560e-21
